-181.282, -16.012, 10.265, 23.050
-181.281, -16.355, 10.298, 23.083
-181.279, -16.699, 10.332, 23.116
-181.278, -17.044, 10.366, 23.149
-181.277, -17.390, 10.399, 23.182
-181.276, -17.738, 10.433, 23.215
-181.274, -18.087, 10.467, 23.248
-181.273, -18.436, 10.501, 23.281
-181.272, -18.787, 10.535, 23.314
-181.270, -19.139, 10.569, 23.347
-181.269, -19.492, 10.604, 23.380
-181.268, -19.847, 10.638, 23.413
-181.266, -20.202, 10.673, 23.446
-181.265, -20.559, 10.708, 23.479
-181.264, -20.917, 10.743, 23.512
-181.262, -21.276, 10.778, 23.545
-181.261, -21.636, 10.813, 23.578
-181.260, -21.997, 10.848, 23.611
-181.258, -22.360, 10.883, 23.644
-181.257, -22.723, 10.919, 23.677
-181.255, -23.088, 10.954, 23.710
-181.254, -23.454, 10.990, 23.743
-181.252, -23.821, 11.026, 23.776
-181.251, -24.190, 11.062, 23.809
-181.249, -24.560, 11.098, 23.842
-181.248, -24.930, 11.134, 23.875
-181.246, -25.302, 11.170, 23.908
-181.245, -25.676, 11.207, 23.941
-181.243, -26.050, 11.243, 23.974
-181.242, -26.426, 11.280, 24.007
-181.240, -26.803, 11.317, 24.040
-181.239, -27.181, 11.354, 24.073
-181.237, -27.560, 11.391, 24.106
-181.236, -27.941, 11.428, 24.139
-181.234, -28.323, 11.466, 24.172
-181.232, -28.706, 11.503, 24.205
-181.231, -29.091, 11.541, 24.238
-181.229, -29.476, 11.579, 24.271
-181.228, -29.863, 11.617, 24.304
-181.226, -30.251, 11.655, 24.337
-181.224, -30.641, 11.694, 24.370
-181.223, -31.032, 11.733, 24.403
-181.221, -31.424, 11.771, 24.436
-181.219, -31.817, 11.810, 24.469
-181.217, -32.212, 11.849, 24.502
-181.216, -32.608, 11.889, 24.535
-181.214, -33.005, 11.928, 24.568
-181.212, -33.404, 11.968, 24.601
-181.211, -33.804, 12.007, 24.634
-181.209, -34.205, 12.047, 24.667
-181.207, -34.607, 12.087, 24.700
-181.205, -35.011, 12.127, 24.733
-181.203, -35.417, 12.167, 24.766
-181.201, -35.823, 12.207, 24.799
-181.200, -36.231, 12.248, 24.832
-181.198, -36.640, 12.288, 24.865
-181.196, -37.051, 12.329, 24.898
-181.194, -37.463, 12.369, 24.931
-181.192, -37.876, 12.410, 24.964
-181.190, -38.291, 12.451, 24.997
-181.188, -38.707, 12.492, 25.030
-181.186, -39.125, 12.533, 25.063
-181.184, -39.543, 12.574, 25.096
-181.182, -39.964, 12.616, 25.129
-181.180, -40.385, 12.658, 25.162
-181.178, -40.808, 12.699, 25.195
-181.176, -41.232, 12.741, 25.228
-181.174, -41.658, 12.784, 25.261
-181.172, -42.085, 12.826, 25.294
-181.170, -42.514, 12.868, 25.327
-181.168, -42.944, 12.911, 25.360
-181.166, -43.376, 12.954, 25.393
-181.164, -43.808, 12.997, 25.426
-181.162, -44.243, 13.040, 25.459
-181.160, -44.679, 13.083, 25.492
-181.157, -45.116, 13.126, 25.525
-181.155, -45.554, 13.170, 25.558
-181.153, -45.994, 13.214, 25.591
-181.151, -46.436, 13.257, 25.624
-181.149, -46.879, 13.301, 25.657
-181.146, -47.324, 13.345, 25.690
-181.144, -47.770, 13.390, 25.723
-181.142, -48.217, 13.434, 25.756
-181.139, -48.666, 13.479, 25.789
-181.137, -49.116, 13.523, 25.822
-181.135, -49.568, 13.568, 25.855
-181.132, -50.022, 13.613, 25.888
-181.130, -50.477, 13.658, 25.921
-181.128, -50.933, 13.704, 25.954
-181.125, -51.391, 13.749, 25.987
-181.123, -51.850, 13.795, 26.020
-181.120, -52.311, 13.840, 26.053
-181.118, -52.774, 13.886, 26.086
-181.116, -53.238, 13.933, 26.119
-181.113, -53.704, 13.979, 26.152
-181.111, -54.171, 14.025, 26.185
-181.108, -54.639, 14.072, 26.218
-181.106, -55.110, 14.119, 26.251
-181.103, -55.581, 14.166, 26.284
-181.100, -56.055, 14.213, 26.317
-181.098, -56.530, 14.260, 26.350
-181.095, -57.006, 14.307, 26.383
-181.093, -57.484, 14.355, 26.416
-181.090, -57.964, 14.403, 26.449
-181.087, -58.445, 14.450, 26.482
-181.085, -58.928, 14.498, 26.515
-181.082, -59.413, 14.547, 26.548
-181.079, -59.899, 14.595, 26.581
-181.076, -60.387, 14.644, 26.614
-181.074, -60.876, 14.692, 26.647
-181.071, -61.367, 14.741, 26.680
-181.068, -61.860, 14.790, 26.713
-181.065, -62.354, 14.839, 26.746
-181.062, -62.850, 14.889, 26.779
-181.060, -63.347, 14.938, 26.812
-181.057, -63.847, 14.988, 26.845
-181.054, -64.347, 15.038, 26.878
-181.051, -64.850, 15.088, 26.911
-181.048, -65.354, 15.138, 26.944
-181.045, -65.860, 15.189, 26.977
-181.042, -66.368, 15.239, 27.010
-181.039, -66.877, 15.290, 27.043
-181.036, -67.388, 15.341, 27.076
-181.033, -67.901, 15.392, 27.109
-181.030, -68.415, 15.443, 27.142
-181.027, -68.931, 15.495, 27.175
-181.023, -69.449, 15.546, 27.208
-181.020, -69.968, 15.598, 27.241
-181.017, -70.490, 15.650, 27.274
-181.014, -71.013, 15.702, 27.307
-181.011, -71.537, 15.755, 27.340
-181.008, -72.064, 15.807, 27.373
-181.004, -72.592, 15.860, 27.406
-181.001, -73.122, 15.913, 27.439
-180.998, -73.654, 15.966, 27.472
-180.994, -74.187, 16.020, 27.505
-180.991, -74.723, 16.073, 27.538
-180.988, -75.260, 16.127, 27.571
-180.984, -75.799, 16.181, 27.604
-180.981, -76.339, 16.235, 27.637
-180.977, -76.882, 16.289, 27.670
-180.974, -77.426, 16.343, 27.703
-180.970, -77.973, 16.398, 27.736
-180.967, -78.520, 16.452, 27.769
-180.963, -79.070, 16.507, 27.802
-180.960, -79.622, 16.563, 27.835
-180.956, -80.175, 16.618, 27.868
-180.953, -80.731, 16.673, 27.901
-180.949, -81.288, 16.729, 27.934
-180.945, -81.847, 16.785, 27.967
-180.942, -82.408, 16.841, 28.000
-180.938, -82.971, 16.897, 28.033
-180.934, -83.535, 16.953, 28.066
-180.930, -84.102, 17.010, 28.099
-180.927, -84.670, 17.067, 28.132
-180.923, -85.241, 17.124, 28.165
-180.919, -85.813, 17.181, 28.198
-180.915, -86.387, 17.239, 28.231
-180.911, -86.963, 17.297, 28.264
-180.907, -87.541, 17.354, 28.297
-180.903, -88.121, 17.408, 28.330
-180.899, -88.703, 17.458, 28.363
-180.895, -89.285, 17.498, 28.396
-180.891, -89.869, 17.526, 28.429
-180.887, -90.454, 17.539, 28.462
-180.883, -91.038, 17.536, 28.495
-180.879, -91.621, 17.515, 28.528
-180.875, -92.204, 17.478, 28.561
-180.871, -92.784, 17.425, 28.594
-180.867, -93.363, 17.360, 28.627
-180.862, -93.939, 17.284, 28.660
-180.858, -94.512, 17.201, 28.693
-180.854, -95.082, 17.113, 28.726
-180.850, -95.650, 17.022, 28.759
-180.846, -96.214, 16.933, 28.792
-180.842, -96.776, 16.846, 28.825
-180.837, -97.335, 16.766, 28.858
-180.833, -97.891, 16.693, 28.891
-180.829, -98.446, 16.630, 28.924
-180.825, -98.999, 16.579, 28.957
-180.821, -99.550, 16.538, 28.990
-180.816, -100.101, 16.508, 29.023
-180.812, -100.651, 16.489, 29.056
-180.808, -101.201, 16.478, 29.089
-180.804, -101.750, 16.477, 29.122
-180.799, -102.300, 16.483, 29.155
-180.795, -102.850, 16.495, 29.188
-180.791, -103.401, 16.512, 29.221
-180.786, -103.952, 16.531, 29.254
-180.782, -104.504, 16.549, 29.287
-180.777, -105.056, 16.564, 29.320
-180.773, -105.609, 16.575, 29.353
-180.768, -106.162, 16.579, 29.386
-180.764, -106.714, 16.575, 29.419
-180.760, -107.266, 16.563, 29.452
-180.755, -107.818, 16.541, 29.485
-180.751, -108.368, 16.511, 29.518
-180.746, -108.918, 16.472, 29.551
-180.742, -109.465, 16.427, 29.584
-180.737, -110.011, 16.376, 29.617
-180.733, -110.555, 16.320, 29.650
-180.728, -111.097, 16.262, 29.683
-180.724, -111.638, 16.202, 29.716
-180.720, -112.176, 16.143, 29.749
-180.715, -112.712, 16.086, 29.782
-180.711, -113.247, 16.032, 29.815
-180.706, -113.780, 15.982, 29.848
-180.702, -114.311, 15.938, 29.881
-180.697, -114.842, 15.900, 29.914
-180.693, -115.371, 15.868, 29.947
-180.688, -115.899, 15.842, 29.980
-180.684, -116.427, 15.822, 30.013
-180.679, -116.954, 15.808, 30.046
-180.675, -117.481, 15.799, 30.079
-180.670, -118.008, 15.793, 30.112
-180.666, -118.534, 15.790, 30.145
-180.661, -119.061, 15.788, 30.178
-180.657, -119.587, 15.785, 30.211
-180.652, -120.114, 15.781, 30.244
-180.648, -120.640, 15.774, 30.277
-180.643, -121.165, 15.764, 30.310
-180.639, -121.690, 15.750, 30.343
-180.634, -122.215, 15.732, 30.376
-180.630, -122.739, 15.708, 30.409
-180.625, -123.262, 15.681, 30.442
-180.620, -123.783, 15.649, 30.475
-180.616, -124.304, 15.614, 30.508
-180.611, -124.823, 15.576, 30.541
-180.607, -125.341, 15.536, 30.574
-180.602, -125.858, 15.494, 30.607
-180.598, -126.373, 15.452, 30.640
-180.593, -126.887, 15.410, 30.673
-180.588, -127.399, 15.369, 30.706
-180.584, -127.911, 15.330, 30.739
-180.579, -128.421, 15.294, 30.772
-180.575, -128.930, 15.260, 30.805
-180.570, -129.437, 15.229, 30.838
-180.565, -129.944, 15.201, 30.871
-180.561, -130.450, 15.177, 30.904
-180.556, -130.956, 15.155, 30.937
-180.552, -131.461, 15.137, 30.970
-180.547, -131.965, 15.120, 31.003
-180.542, -132.469, 15.105, 31.036
-180.538, -132.972, 15.091, 31.069
-180.533, -133.475, 15.078, 31.102
-180.528, -133.977, 15.064, 31.135
-180.524, -134.479, 15.049, 31.168
-180.519, -134.980, 15.034, 31.201
-180.514, -135.481, 15.016, 31.234
-180.510, -135.981, 14.997, 31.267
-180.505, -136.480, 14.975, 31.300
-180.500, -136.979, 14.952, 31.333
-180.495, -137.477, 14.926, 31.366
-180.491, -137.973, 14.898, 31.399
-180.486, -138.469, 14.869, 31.432
-180.481, -138.964, 14.838, 31.465
-180.476, -139.458, 14.807, 31.498
-180.472, -139.950, 14.774, 31.531
-180.467, -140.442, 14.742, 31.564
-180.462, -140.932, 14.710, 31.597
-180.457, -141.422, 14.678, 31.630
-180.452, -141.910, 14.648, 31.663
-180.448, -142.398, 14.618, 31.696
-180.443, -142.884, 14.590, 31.729
-180.438, -143.370, 14.564, 31.762
-180.433, -143.855, 14.539, 31.795
-180.428, -144.339, 14.515, 31.828
-180.423, -144.822, 14.493, 31.861
-180.419, -145.305, 14.473, 31.894
-180.414, -145.787, 14.453, 31.927
-180.409, -146.268, 14.434, 31.960
-180.404, -146.749, 14.415, 31.993
-180.399, -147.229, 14.396, 32.026
-180.394, -147.708, 14.378, 32.059
-180.389, -148.187, 14.359, 32.092
-180.384, -148.665, 14.339, 32.125
-180.379, -149.142, 14.318, 32.158
-180.374, -149.619, 14.297, 32.191
-180.369, -150.095, 14.274, 32.224
-180.364, -150.570, 14.251, 32.257
-180.359, -151.045, 14.227, 32.290
-180.354, -151.518, 14.202, 32.323
-180.349, -151.991, 14.176, 32.356
-180.344, -152.463, 14.150, 32.389
-180.339, -152.934, 14.123, 32.422
-180.334, -153.404, 14.096, 32.455
-180.329, -153.873, 14.069, 32.488
-180.324, -154.341, 14.042, 32.521
-180.319, -154.808, 14.016, 32.554
-180.314, -155.275, 13.990, 32.587
-180.309, -155.741, 13.965, 32.620
-180.304, -156.205, 13.940, 32.653
-180.298, -156.670, 13.916, 32.686
-180.293, -157.133, 13.893, 32.719
-180.288, -157.595, 13.870, 32.752
-180.283, -158.057, 13.848, 32.785
-180.278, -158.518, 13.827, 32.818
-180.273, -158.979, 13.806, 32.851
-180.267, -159.438, 13.785, 32.884
-180.262, -159.897, 13.765, 32.917
-180.257, -160.355, 13.744, 32.950
-180.252, -160.813, 13.724, 32.983
-180.246, -161.270, 13.703, 33.016
-180.241, -161.726, 13.682, 33.049
-180.236, -162.182, 13.661, 33.082
-180.230, -162.637, 13.639, 33.115
-180.225, -163.091, 13.617, 33.148
-180.220, -163.544, 13.594, 33.181
-180.214, -163.996, 13.571, 33.214
-180.209, -164.448, 13.548, 33.247
-180.204, -164.899, 13.524, 33.280
-180.198, -165.349, 13.501, 33.313
-180.193, -165.799, 13.477, 33.346
-180.187, -166.247, 13.453, 33.379
-180.182, -166.695, 13.429, 33.412
-180.176, -167.142, 13.405, 33.445
-180.171, -167.588, 13.382, 33.478
-180.165, -168.034, 13.359, 33.511
-180.160, -168.478, 13.336, 33.544
-180.154, -168.922, 13.313, 33.577
-180.149, -169.366, 13.291, 33.610
-180.143, -169.808, 13.269, 33.643
-180.138, -170.250, 13.247, 33.676
-180.132, -170.691, 13.226, 33.709
-180.126, -171.131, 13.205, 33.742
-180.121, -171.571, 13.184, 33.775
-180.115, -172.010, 13.163, 33.808
-180.109, -172.448, 13.142, 33.841
-180.103, -172.885, 13.122, 33.874
-180.098, -173.322, 13.101, 33.907
-180.092, -173.758, 13.080, 33.940
-180.086, -174.194, 13.059, 33.973
-180.080, -174.628, 13.038, 34.006
-180.074, -175.063, 13.017, 34.039
-180.068, -175.496, 12.995, 34.072
-180.062, -175.928, 12.974, 34.105
-180.056, -176.360, 12.952, 34.138
-180.050, -176.791, 12.930, 34.171
-180.044, -177.222, 12.908, 34.204
-180.038, -177.652, 12.886, 34.237
-180.032, -178.080, 12.864, 34.270
-180.026, -178.509, 12.842, 34.303
-180.020, -178.936, 12.820, 34.336
-180.014, -179.363, 12.799, 34.369
-180.008, -179.789, 12.777, 34.402
-180.001, -180.214, 12.755, 34.435
-179.995, -180.639, 12.734, 34.468
-179.989, -181.063, 12.713, 34.501
-179.982, -181.486, 12.692, 34.534
-179.976, -181.908, 12.671, 34.567
-179.969, -182.330, 12.650, 34.600
-179.963, -182.751, 12.630, 34.633
-179.956, -183.172, 12.609, 34.666
-179.949, -183.591, 12.589, 34.699
-179.943, -184.010, 12.568, 34.732
-179.936, -184.429, 12.548, 34.765
-179.929, -184.847, 12.527, 34.798
-179.922, -185.264, 12.507, 34.831
-179.915, -185.680, 12.487, 34.864
-179.908, -186.096, 12.466, 34.897
-179.900, -186.511, 12.446, 34.930
-179.893, -186.925, 12.425, 34.963
-179.885, -187.338, 12.405, 34.996
-179.877, -187.751, 12.384, 35.029
-179.868, -188.164, 12.364, 35.062
-179.859, -188.575, 12.343, 35.095
-179.849, -188.986, 12.323, 35.128
-179.839, -189.396, 12.302, 35.161
-179.828, -189.805, 12.281, 35.194
-179.816, -190.214, 12.261, 35.227
-179.803, -190.622, 12.240, 35.260
-179.789, -191.029, 12.220, 35.293
-179.774, -191.436, 12.199, 35.326
-179.758, -191.841, 12.179, 35.359
-179.740, -192.246, 12.159, 35.392
-179.721, -192.651, 12.138, 35.425
-179.701, -193.054, 12.118, 35.458
-179.679, -193.457, 12.098, 35.491
-179.655, -193.859, 12.078, 35.524
-179.630, -194.260, 12.058, 35.557
-179.603, -194.661, 12.039, 35.590
-179.574, -195.061, 12.019, 35.623
-179.543, -195.460, 11.999, 35.656
-179.510, -195.858, 11.980, 35.689
-179.475, -196.255, 11.960, 35.722
-179.438, -196.651, 11.941, 35.755
-179.399, -197.047, 11.924, 35.788
-179.357, -197.442, 11.911, 35.821
-179.313, -197.836, 11.905, 35.854
-179.267, -198.230, 11.907, 35.887
-179.218, -198.624, 11.919, 35.920
-179.166, -199.019, 11.941, 35.953
-179.112, -199.414, 11.972, 35.986
-179.055, -199.810, 12.009, 36.019
-178.995, -200.208, 12.054, 36.052
-178.932, -200.606, 12.104, 36.085
-178.866, -201.006, 12.159, 36.118
-178.798, -201.407, 12.219, 36.151
-178.726, -201.810, 12.283, 36.184
-178.650, -202.214, 12.350, 36.217
-178.572, -202.620, 12.420, 36.250
-178.490, -203.028, 12.492, 36.283
-178.405, -203.438, 12.563, 36.316
-178.316, -203.849, 12.634, 36.349
-178.224, -204.262, 12.702, 36.382
-178.129, -204.676, 12.766, 36.415
-178.030, -205.091, 12.826, 36.448
-177.928, -205.508, 12.882, 36.481
-177.822, -205.925, 12.932, 36.514
-177.712, -206.343, 12.977, 36.547
-177.600, -206.761, 13.016, 36.580
-177.484, -207.180, 13.051, 36.613
-177.365, -207.599, 13.082, 36.646
-177.242, -208.017, 13.110, 36.679
-177.116, -208.436, 13.135, 36.712
-176.987, -208.855, 13.159, 36.745
-176.855, -209.273, 13.183, 36.778
-176.719, -209.691, 13.207, 36.811
-176.581, -210.109, 13.233, 36.844
-176.439, -210.527, 13.260, 36.877
-176.294, -210.945, 13.291, 36.910
-176.146, -211.364, 13.325, 36.943
-175.994, -211.782, 13.363, 36.976
-175.840, -212.201, 13.404, 37.009
-175.682, -212.620, 13.449, 37.042
-175.521, -213.039, 13.497, 37.075
-175.356, -213.459, 13.549, 37.108
-175.189, -213.880, 13.602, 37.141
-175.018, -214.302, 13.658, 37.174
-174.844, -214.724, 13.715, 37.207
-174.667, -215.147, 13.773, 37.240
-174.487, -215.571, 13.832, 37.273
-174.304, -215.995, 13.889, 37.306
-174.117, -216.421, 13.947, 37.339
-173.928, -216.847, 14.002, 37.372
-173.736, -217.273, 14.057, 37.405
-173.541, -217.701, 14.109, 37.438
-173.343, -218.129, 14.159, 37.471
-173.142, -218.557, 14.207, 37.504
-172.939, -218.986, 14.253, 37.537
-172.733, -219.415, 14.297, 37.570
-172.524, -219.844, 14.340, 37.603
-172.313, -220.274, 14.381, 37.636
-172.100, -220.704, 14.421, 37.669
-171.884, -221.135, 14.460, 37.702
-171.666, -221.566, 14.500, 37.735
-171.445, -221.997, 14.539, 37.768
-171.223, -222.428, 14.579, 37.801
-170.998, -222.860, 14.621, 37.834
-170.771, -223.292, 14.663, 37.867
-170.541, -223.725, 14.707, 37.900
-170.310, -224.158, 14.752, 37.933
-170.076, -224.592, 14.800, 37.966
-169.840, -225.027, 14.849, 37.999
-169.602, -225.462, 14.899, 38.032
-169.362, -225.898, 14.951, 38.065
-169.120, -226.335, 15.005, 38.098
-168.875, -226.773, 15.059, 38.131
-168.629, -227.212, 15.114, 38.164
-168.380, -227.652, 15.170, 38.197
-168.130, -228.093, 15.227, 38.230
-167.877, -228.535, 15.283, 38.263
-167.622, -228.978, 15.339, 38.296
-167.366, -229.422, 15.395, 38.329
-167.108, -229.867, 15.450, 38.362
-166.847, -230.313, 15.504, 38.395
-166.585, -230.760, 15.558, 38.428
-166.321, -231.208, 15.610, 38.461
-166.056, -231.657, 15.662, 38.494
-165.789, -232.107, 15.713, 38.527
-165.520, -232.558, 15.764, 38.560
-165.249, -233.009, 15.813, 38.593
-164.977, -233.462, 15.863, 38.626
-164.703, -233.916, 15.912, 38.659
-164.428, -234.371, 15.961, 38.692
-164.152, -234.827, 16.010, 38.725
-163.873, -235.284, 16.059, 38.758
-163.594, -235.741, 16.109, 38.791
-163.313, -236.200, 16.159, 38.824
-163.030, -236.661, 16.211, 38.857
-162.746, -237.122, 16.263, 38.890
-162.461, -237.584, 16.316, 38.923
-162.174, -238.048, 16.370, 38.956
-161.885, -238.513, 16.425, 38.989
-161.596, -238.979, 16.480, 39.022
-161.305, -239.447, 16.537, 39.055
-161.012, -239.916, 16.595, 39.088
-160.718, -240.386, 16.652, 39.121
-160.423, -240.858, 16.711, 39.154
-160.126, -241.331, 16.770, 39.187
-159.828, -241.806, 16.829, 39.220
-159.529, -242.282, 16.888, 39.253
-159.229, -242.760, 16.947, 39.286
-158.927, -243.239, 17.006, 39.319
-158.624, -243.720, 17.064, 39.352
-158.319, -244.202, 17.123, 39.385
-158.014, -244.686, 17.181, 39.418
-157.707, -245.172, 17.238, 39.451
-157.400, -245.659, 17.296, 39.484
-157.091, -246.148, 17.353, 39.517
-156.781, -246.638, 17.410, 39.550
-156.470, -247.130, 17.466, 39.583
-156.159, -247.623, 17.523, 39.616
-155.846, -248.118, 17.579, 39.649
-155.533, -248.615, 17.636, 39.682
-155.218, -249.113, 17.693, 39.715
-154.903, -249.613, 17.750, 39.748
-154.587, -250.115, 17.808, 39.781
-154.270, -250.619, 17.865, 39.814
-153.952, -251.124, 17.924, 39.847
-153.634, -251.632, 17.983, 39.880
-153.315, -252.141, 18.043, 39.913
-152.996, -252.653, 18.103, 39.946
-152.676, -253.166, 18.163, 39.979
-152.356, -253.682, 18.224, 40.012
-152.035, -254.200, 18.282, 40.045
-151.714, -254.719, 18.336, 40.078
-151.393, -255.241, 18.380, 40.111
-151.073, -255.764, 18.413, 40.144
-150.754, -256.288, 18.431, 40.177
-150.435, -256.813, 18.433, 40.210
-150.118, -257.339, 18.417, 40.243
-149.804, -257.864, 18.385, 40.276
-149.491, -258.389, 18.337, 40.309
-149.181, -258.913, 18.277, 40.342
-148.874, -259.436, 18.205, 40.375
-148.569, -259.958, 18.126, 40.408
-148.268, -260.479, 18.041, 40.441
-147.971, -260.998, 17.954, 40.474
-147.677, -261.516, 17.868, 40.507
-147.386, -262.033, 17.784, 40.540
-147.099, -262.548, 17.707, 40.573
-146.815, -263.063, 17.637, 40.606
-146.535, -263.578, 17.577, 40.639
-146.258, -264.093, 17.528, 40.672
-145.984, -264.608, 17.489, 40.705
-145.713, -265.123, 17.459, 40.738
-145.445, -265.639, 17.439, 40.771
-145.181, -266.157, 17.426, 40.804
-144.919, -266.675, 17.421, 40.837
-144.660, -267.195, 17.424, 40.870
-144.404, -267.717, 17.432, 40.903
-144.151, -268.241, 17.446, 40.936
-143.901, -268.767, 17.466, 40.969
-143.653, -269.295, 17.490, 41.002
-143.409, -269.825, 17.519, 41.035
-143.167, -270.358, 17.552, 41.068
-142.928, -270.893, 17.589, 41.101
-142.692, -271.431, 17.629, 41.134
-142.458, -271.972, 17.673, 41.167
-142.228, -272.516, 17.719, 41.200
-142.000, -273.062, 17.768, 41.233
-141.775, -273.612, 17.819, 41.266
-141.553, -274.165, 17.873, 41.299
-141.334, -274.720, 17.928, 41.332
-141.118, -275.279, 17.986, 41.365
-140.905, -275.841, 18.045, 41.398
-140.695, -276.406, 18.106, 41.431
-140.487, -276.975, 18.168, 41.464
-140.283, -277.547, 18.230, 41.497
-140.082, -278.122, 18.287, 41.530
-139.884, -278.700, 18.336, 41.563
-139.689, -279.280, 18.375, 41.596
-139.498, -279.862, 18.399, 41.629
-139.311, -280.446, 18.406, 41.662
-139.127, -281.031, 18.396, 41.695
-138.948, -281.616, 18.368, 41.728
-138.773, -282.201, 18.323, 41.761
-138.602, -282.785, 18.262, 41.794
-138.436, -283.367, 18.188, 41.827
-138.274, -283.948, 18.104, 41.860
-138.117, -284.528, 18.013, 41.893
-137.965, -285.105, 17.917, 41.926
-137.817, -285.680, 17.820, 41.959
-137.673, -286.253, 17.724, 41.992
-137.534, -286.824, 17.633, 42.025
-137.399, -287.393, 17.548, 42.058
-137.269, -287.961, 17.473, 42.091
-137.143, -288.528, 17.408, 42.124
-137.021, -289.093, 17.354, 42.157
-136.903, -289.658, 17.310, 42.190
-136.789, -290.223, 17.277, 42.223
-136.678, -290.788, 17.253, 42.256
-136.571, -291.352, 17.237, 42.289
-136.467, -291.918, 17.229, 42.322
-136.367, -292.483, 17.229, 42.355
-136.270, -293.050, 17.236, 42.388
-136.176, -293.617, 17.249, 42.421
-136.085, -294.186, 17.268, 42.454
-135.998, -294.756, 17.289, 42.487
-135.913, -295.327, 17.312, 42.520
-135.831, -295.899, 17.333, 42.553
-135.752, -296.472, 17.351, 42.586
-135.676, -297.045, 17.363, 42.619
-135.602, -297.620, 17.367, 42.652
-135.532, -298.194, 17.363, 42.685
-135.464, -298.768, 17.349, 42.718
-135.399, -299.342, 17.325, 42.751
-135.337, -299.915, 17.292, 42.784
-135.278, -300.487, 17.251, 42.817
-135.221, -301.058, 17.201, 42.850
-135.168, -301.627, 17.146, 42.883
-135.117, -302.194, 17.086, 42.916
-135.069, -302.760, 17.023, 42.949
-135.023, -303.323, 16.959, 42.982
-134.981, -303.885, 16.896, 43.015
-134.941, -304.445, 16.835, 43.048
-134.903, -305.003, 16.778, 43.081
-134.869, -305.559, 16.726, 43.114
-134.836, -306.115, 16.680, 43.147
-134.807, -306.669, 16.641, 43.180
-134.780, -307.222, 16.609, 43.213
-134.755, -307.774, 16.584, 43.246
-134.732, -308.326, 16.566, 43.279
-134.713, -308.878, 16.554, 43.312
-134.695, -309.430, 16.547, 43.345
-134.680, -309.981, 16.544, 43.378
-134.667, -310.533, 16.544, 43.411
-134.657, -311.084, 16.546, 43.444
-134.649, -311.636, 16.547, 43.477
-134.643, -312.188, 16.546, 43.510
-134.639, -312.739, 16.543, 43.543
-134.638, -313.291, 16.536, 43.576
-134.639, -313.841, 16.524, 43.609
-134.643, -314.392, 16.508, 43.642
-134.649, -314.941, 16.486, 43.675
-134.657, -315.490, 16.459, 43.708
-134.668, -316.038, 16.427, 43.741
-134.680, -316.584, 16.391, 43.774
-134.696, -317.129, 16.351, 43.807
-134.713, -317.672, 16.308, 43.840
-134.733, -318.214, 16.264, 43.873
-134.756, -318.754, 16.219, 43.906
-134.780, -319.293, 16.173, 43.939
-134.807, -319.830, 16.129, 43.972
-134.837, -320.366, 16.087, 44.005
-134.869, -320.900, 16.047, 44.038
-134.903, -321.433, 16.010, 44.071
-134.940, -321.964, 15.977, 44.104
-134.979, -322.494, 15.947, 44.137
-135.021, -323.024, 15.922, 44.170
-135.065, -323.552, 15.900, 44.203
-135.111, -324.079, 15.881, 44.236
-135.161, -324.606, 15.865, 44.269
-135.213, -325.132, 15.851, 44.302
-135.267, -325.657, 15.839, 44.335
-135.324, -326.182, 15.828, 44.368
-135.384, -326.706, 15.817, 44.401
-135.446, -327.229, 15.805, 44.434
-135.511, -327.752, 15.792, 44.467
-135.579, -328.273, 15.778, 44.500
-135.650, -328.794, 15.761, 44.533
-135.723, -329.314, 15.741, 44.566
-135.799, -329.832, 15.720, 44.599
-135.878, -330.350, 15.695, 44.632
-135.959, -330.865, 15.668, 44.665
-136.043, -331.380, 15.639, 44.698
-136.130, -331.893, 15.608, 44.731
-136.220, -332.404, 15.575, 44.764
-136.313, -332.914, 15.541, 44.797
-136.408, -333.422, 15.507, 44.830
-136.507, -333.928, 15.472, 44.863
-136.608, -334.433, 15.438, 44.896
-136.712, -334.936, 15.405, 44.929
-136.819, -335.437, 15.373, 44.962
-136.929, -335.937, 15.342, 44.995
-137.042, -336.434, 15.313, 45.028
-137.158, -336.931, 15.286, 45.061
-137.277, -337.425, 15.261, 45.094
-137.400, -337.918, 15.238, 45.127
-137.525, -338.410, 15.217, 45.160
-137.654, -338.900, 15.196, 45.193
-137.786, -339.388, 15.178, 45.226
-137.921, -339.875, 15.160, 45.259
-138.059, -340.361, 15.142, 45.292
-138.201, -340.845, 15.125, 45.325
-138.346, -341.327, 15.108, 45.358
-138.495, -341.807, 15.090, 45.391
-138.647, -342.286, 15.071, 45.424
-138.802, -342.763, 15.052, 45.457
-138.961, -343.238, 15.031, 45.490
-139.123, -343.712, 15.009, 45.523
-139.289, -344.183, 14.986, 45.556
-139.458, -344.652, 14.962, 45.589
-139.630, -345.119, 14.937, 45.622
-139.805, -345.584, 14.911, 45.655
-139.984, -346.047, 14.884, 45.688
-140.166, -346.508, 14.857, 45.721
-140.351, -346.966, 14.829, 45.754
-140.539, -347.422, 14.801, 45.787
-140.730, -347.876, 14.774, 45.820
-140.924, -348.328, 14.746, 45.853
-141.121, -348.777, 14.720, 45.886
-141.321, -349.224, 14.694, 45.919
-141.524, -349.669, 14.668, 45.952
-141.729, -350.112, 14.644, 45.985
-141.937, -350.553, 14.620, 46.018
-142.147, -350.991, 14.597, 46.051
-142.360, -351.428, 14.576, 46.084
-142.576, -351.863, 14.560, 46.117
