169.910, 129.415, 7.830, 21.968 False
169.650, 129.418, 7.801, 22.001 False
169.391, 129.421, 7.771, 22.034 False
169.132, 129.424, 7.743, 22.067 False
168.875, 129.426, 7.713, 22.100 False
168.619, 129.429, 7.684, 22.133 False
168.363, 129.432, 7.654, 22.166 False
168.109, 129.435, 7.626, 22.199 False
167.856, 129.437, 7.596, 22.232 False
167.603, 129.440, 7.567, 22.265 False
167.352, 129.442, 7.537, 22.298 False
167.101, 129.445, 7.508, 22.331 False
166.852, 129.447, 7.478, 22.364 False
166.603, 129.450, 7.449, 22.397 False
166.356, 129.452, 7.418, 22.430 False
166.109, 129.455, 7.389, 22.463 False
165.864, 129.457, 7.359, 22.496 False
165.619, 129.460, 7.330, 22.529 False
165.376, 129.462, 7.299, 22.562 False
165.133, 129.464, 7.271, 22.595 False
164.891, 129.467, 7.241, 22.628 False
164.651, 129.469, 7.212, 22.661 False
164.411, 129.471, 7.182, 22.694 False
164.172, 129.473, 7.153, 22.727 False
163.935, 129.476, 7.122, 22.760 False
163.698, 129.478, 7.093, 22.793 False
163.462, 129.480, 7.063, 22.826 False
163.228, 129.481, 7.034, 22.859 False
162.994, 129.483, 7.003, 22.892 False
162.761, 129.485, 6.974, 22.925 False
162.530, 129.487, 6.944, 22.958 False
162.299, 129.488, 6.915, 22.991 False
162.069, 129.490, 6.886, 23.024 False
161.840, 129.492, 6.857, 23.057 False
161.613, 129.493, 6.826, 23.090 False
161.386, 129.495, 6.796, 23.123 False
161.160, 129.497, 6.764, 23.156 False
160.935, 129.498, 6.734, 23.189 False
160.712, 129.500, 6.702, 23.222 False
160.489, 129.502, 6.672, 23.255 False
160.267, 129.503, 6.640, 23.288 False
160.047, 129.504, 6.610, 23.321 False
159.827, 129.505, 6.579, 23.354 False
159.609, 129.506, 6.550, 23.387 False
159.391, 129.508, 6.519, 23.420 False
159.175, 129.509, 6.490, 23.453 False
158.959, 129.510, 6.459, 23.486 False
158.745, 129.511, 6.430, 23.519 False
158.531, 129.512, 6.399, 23.552 False
158.318, 129.514, 6.369, 23.585 False
158.107, 129.515, 6.338, 23.618 False
157.896, 129.516, 6.309, 23.651 False
157.687, 129.517, 6.278, 23.684 False
157.478, 129.518, 6.248, 23.717 False
157.271, 129.519, 6.217, 23.750 False
157.064, 129.520, 6.187, 23.783 False
156.859, 129.521, 6.156, 23.816 False
156.654, 129.522, 6.126, 23.849 False
156.451, 129.523, 6.095, 23.882 False
156.249, 129.524, 6.065, 23.915 False
156.047, 129.525, 6.034, 23.948 False
155.847, 129.526, 6.003, 23.981 False
155.648, 129.527, 5.972, 24.014 False
155.449, 129.528, 5.943, 24.047 False
155.252, 129.528, 5.912, 24.080 False
155.056, 129.529, 5.882, 24.113 False
154.860, 129.530, 5.851, 24.146 False
154.666, 129.531, 5.827, 24.179 False
154.472, 129.532, 5.814, 24.212 False
154.278, 129.532, 5.809, 24.245 False
154.084, 129.533, 5.812, 24.278 False
153.890, 129.534, 5.815, 24.311 False
153.696, 129.535, 5.812, 24.344 False
153.502, 129.535, 5.808, 24.377 False
153.308, 129.536, 5.810, 24.410 False
153.115, 129.537, 5.811, 24.443 False
152.921, 129.537, 5.807, 24.476 False
152.727, 129.538, 5.802, 24.509 False
152.534, 129.538, 5.804, 24.542 False
152.340, 129.539, 5.804, 24.575 False
152.147, 129.540, 5.799, 24.608 False
151.954, 129.540, 5.790, 24.641 False
151.761, 129.541, 5.776, 24.674 False
151.569, 129.541, 5.759, 24.707 False
151.378, 129.542, 5.739, 24.740 False
151.187, 129.542, 5.718, 24.773 False
150.997, 129.543, 5.694, 24.806 False
150.808, 129.543, 5.670, 24.839 False
150.620, 129.544, 5.644, 24.872 False
150.432, 129.544, 5.618, 24.905 False
150.246, 129.545, 5.591, 24.938 False
150.060, 129.545, 5.564, 24.971 False
149.876, 129.545, 5.535, 25.004 False
149.692, 129.546, 5.513, 25.037 False
149.508, 129.546, 5.500, 25.070 False
149.325, 129.546, 5.495, 25.103 False
149.142, 129.547, 5.499, 25.136 False
148.958, 129.547, 5.509, 25.169 False
148.774, 129.547, 5.524, 25.202 False
148.589, 129.547, 5.544, 25.235 False
148.403, 129.547, 5.568, 25.268 False
148.217, 129.547, 5.593, 25.301 False
148.029, 129.547, 5.621, 25.334 False
147.841, 129.547, 5.650, 25.367 False
147.651, 129.547, 5.681, 25.400 False
147.461, 129.547, 5.711, 25.433 False
147.270, 129.547, 5.742, 25.466 False
147.077, 129.547, 5.765, 25.499 False
146.885, 129.548, 5.775, 25.532 False
146.692, 129.548, 5.776, 25.565 False
146.500, 129.548, 5.768, 25.598 False
146.308, 129.548, 5.760, 25.631 False
146.117, 129.548, 5.759, 25.664 False
145.925, 129.548, 5.757, 25.697 False
145.733, 129.548, 5.750, 25.730 False
145.542, 129.548, 5.739, 25.763 False
145.351, 129.548, 5.724, 25.796 False
145.161, 129.548, 5.707, 25.829 False
144.971, 129.548, 5.686, 25.862 False
144.783, 129.548, 5.665, 25.895 False
144.595, 129.547, 5.641, 25.928 False
144.407, 129.547, 5.617, 25.961 False
144.221, 129.547, 5.591, 25.994 False
144.035, 129.547, 5.565, 26.027 False
143.851, 129.547, 5.538, 26.060 False
143.667, 129.547, 5.515, 26.093 False
143.483, 129.547, 5.503, 26.126 False
143.300, 129.547, 5.499, 26.159 False
143.116, 129.547, 5.504, 26.192 False
142.933, 129.547, 5.514, 26.225 False
142.748, 129.546, 5.530, 26.258 False
142.563, 129.546, 5.549, 26.291 False
142.377, 129.546, 5.573, 26.324 False
142.191, 129.546, 5.598, 26.357 False
142.003, 129.546, 5.626, 26.390 False
141.815, 129.546, 5.655, 26.423 False
141.625, 129.545, 5.685, 26.456 False
141.435, 129.545, 5.715, 26.489 False
141.243, 129.545, 5.745, 26.522 False
141.051, 129.545, 5.768, 26.555 False
140.858, 129.545, 5.778, 26.588 False
140.666, 129.544, 5.779, 26.621 False
140.473, 129.544, 5.771, 26.654 False
140.281, 129.544, 5.759, 26.687 False
140.090, 129.544, 5.742, 26.720 False
139.899, 129.543, 5.723, 26.753 False
139.709, 129.543, 5.701, 26.786 False
139.520, 129.543, 5.678, 26.819 False
139.332, 129.543, 5.653, 26.852 False
139.144, 129.542, 5.628, 26.885 False
138.957, 129.542, 5.601, 26.918 False
138.772, 129.542, 5.575, 26.951 False
138.587, 129.542, 5.546, 26.984 False
138.403, 129.541, 5.524, 27.017 False
138.219, 129.541, 5.511, 27.050 False
138.035, 129.541, 5.507, 27.083 False
137.851, 129.540, 5.511, 27.116 False
137.667, 129.540, 5.521, 27.149 False
137.483, 129.540, 5.538, 27.182 False
137.297, 129.540, 5.557, 27.215 False
137.111, 129.539, 5.580, 27.248 False
136.924, 129.539, 5.605, 27.281 False
136.737, 129.539, 5.632, 27.314 False
136.548, 129.538, 5.660, 27.347 False
136.358, 129.538, 5.689, 27.380 False
136.168, 129.537, 5.718, 27.413 False
135.976, 129.537, 5.749, 27.446 False
135.784, 129.537, 5.779, 27.479 False
135.590, 129.536, 5.809, 27.512 False
135.396, 129.536, 5.832, 27.545 False
135.201, 129.536, 5.841, 27.578 False
135.006, 129.535, 5.840, 27.611 False
134.812, 129.535, 5.832, 27.644 False
134.618, 129.535, 5.819, 27.677 False
134.425, 129.534, 5.801, 27.710 False
134.232, 129.534, 5.782, 27.743 False
134.040, 129.534, 5.760, 27.776 False
133.849, 129.533, 5.736, 27.809 False
133.659, 129.533, 5.711, 27.842 False
133.470, 129.532, 5.685, 27.875 False
133.281, 129.532, 5.658, 27.908 False
133.093, 129.532, 5.631, 27.941 False
132.906, 129.531, 5.603, 27.974 False
132.721, 129.531, 5.575, 28.007 False
132.536, 129.530, 5.546, 28.040 False
132.351, 129.530, 5.522, 28.073 False
132.168, 129.530, 5.509, 28.106 False
131.984, 129.529, 5.504, 28.139 False
131.801, 129.529, 5.507, 28.172 False
131.617, 129.528, 5.517, 28.205 False
131.432, 129.528, 5.532, 28.238 False
131.247, 129.527, 5.551, 28.271 False
131.061, 129.527, 5.574, 28.304 False
130.874, 129.527, 5.599, 28.337 False
130.687, 129.526, 5.626, 28.370 False
130.498, 129.526, 5.646, 28.403 False
130.310, 129.525, 5.655, 28.436 False
130.121, 129.525, 5.655, 28.469 False
129.933, 129.525, 5.648, 28.502 False
129.745, 129.524, 5.636, 28.535 False
129.558, 129.524, 5.619, 28.568 False
129.371, 129.523, 5.600, 28.601 False
129.185, 129.523, 5.578, 28.634 False
129.000, 129.522, 5.554, 28.667 False
128.816, 129.522, 5.529, 28.700 False
128.632, 129.522, 5.503, 28.733 False
128.450, 129.521, 5.475, 28.766 False
128.268, 129.521, 5.448, 28.799 False
128.088, 129.520, 5.419, 28.832 False
127.908, 129.520, 5.390, 28.865 False
127.729, 129.519, 5.361, 28.898 False
127.551, 129.519, 5.332, 28.931 False
127.374, 129.519, 5.302, 28.964 False
127.198, 129.518, 5.272, 28.997 False
127.023, 129.518, 5.242, 29.030 False
126.850, 129.517, 5.212, 29.063 False
126.677, 129.517, 5.181, 29.096 False
126.505, 129.516, 5.150, 29.129 False
126.334, 129.516, 5.119, 29.162 False
126.164, 129.516, 5.089, 29.195 False
125.995, 129.515, 5.058, 29.228 False
125.828, 129.515, 5.027, 29.261 False
125.661, 129.514, 4.995, 29.294 False
125.494, 129.514, 4.996, 29.327 False
125.328, 129.514, 4.993, 29.360 False
125.161, 129.513, 4.976, 29.393 False
124.996, 129.512, 4.949, 29.426 False
124.832, 129.512, 4.918, 29.459 False
124.669, 129.511, 4.885, 29.492 False
124.507, 129.511, 4.853, 29.525 False
124.346, 129.510, 4.820, 29.558 False
124.186, 129.510, 4.787, 29.591 False
124.028, 129.509, 4.755, 29.624 False
123.870, 129.509, 4.722, 29.657 False
123.713, 129.508, 4.689, 29.690 False
123.558, 129.508, 4.657, 29.723 False
123.404, 129.508, 4.624, 29.756 False
123.250, 129.507, 4.592, 29.789 False
123.098, 129.507, 4.559, 29.822 False
122.947, 129.506, 4.527, 29.855 False
122.797, 129.506, 4.495, 29.888 False
122.648, 129.506, 4.463, 29.921 False
122.500, 129.505, 4.431, 29.954 False
122.353, 129.505, 4.399, 29.987 False
122.207, 129.504, 4.367, 30.020 False
122.063, 129.504, 4.335, 30.053 False
121.919, 129.504, 4.303, 30.086 False
121.776, 129.503, 4.271, 30.119 False
121.635, 129.503, 4.239, 30.152 False
121.494, 129.503, 4.208, 30.185 False
121.355, 129.502, 4.177, 30.218 False
121.216, 129.502, 4.146, 30.251 False
121.079, 129.502, 4.115, 30.284 False
120.942, 129.501, 4.084, 30.317 False
120.807, 129.501, 4.053, 30.350 False
120.673, 129.501, 4.021, 30.383 False
120.539, 129.500, 3.990, 30.416 False
120.407, 129.500, 3.958, 30.449 False
120.276, 129.500, 3.926, 30.482 False
120.146, 129.499, 3.894, 30.515 False
120.017, 129.499, 3.862, 30.548 False
119.889, 129.499, 3.831, 30.581 False
119.762, 129.498, 3.799, 30.614 False
119.636, 129.498, 3.767, 30.647 False
119.512, 129.498, 3.736, 30.680 False
119.388, 129.498, 3.719, 30.713 False
119.263, 129.497, 3.719, 30.746 False
119.139, 129.497, 3.728, 30.779 False
119.014, 129.497, 3.742, 30.812 False
118.889, 129.496, 3.758, 30.845 False
118.763, 129.496, 3.775, 30.878 False
118.636, 129.496, 3.792, 30.911 False
118.509, 129.496, 3.810, 30.944 False
118.381, 129.495, 3.828, 30.977 False
118.253, 129.496, 3.847, 31.010 False
118.124, 129.498, 3.867, 31.043 False
117.994, 129.499, 3.889, 31.076 False
117.864, 129.500, 3.911, 31.109 False
117.733, 129.503, 3.934, 31.142 False
117.601, 129.504, 3.957, 31.175 False
117.468, 129.505, 3.977, 31.208 False
117.335, 129.507, 3.983, 31.241 False
117.203, 129.508, 3.974, 31.274 False
117.071, 129.509, 3.958, 31.307 False
116.940, 129.512, 3.938, 31.340 False
116.809, 129.514, 3.917, 31.373 False
116.679, 129.517, 3.896, 31.406 False
116.550, 129.519, 3.874, 31.439 False
116.422, 129.521, 3.851, 31.472 False
116.295, 129.525, 3.827, 31.505 False
116.168, 129.527, 3.803, 31.538 False
116.042, 129.531, 3.779, 31.571 False
115.917, 129.533, 3.754, 31.604 False
115.792, 129.536, 3.729, 31.637 False
115.669, 129.538, 3.703, 31.670 False
115.546, 129.540, 3.677, 31.703 False
115.424, 129.544, 3.651, 31.736 False
115.303, 129.547, 3.625, 31.769 False
115.183, 129.549, 3.598, 31.802 False
115.064, 129.552, 3.571, 31.835 False
114.946, 129.556, 3.542, 31.868 False
114.829, 129.559, 3.515, 31.901 False
114.712, 129.561, 3.487, 31.934 False
114.597, 129.565, 3.459, 31.967 False
114.483, 129.568, 3.430, 32.000 False
114.369, 129.572, 3.401, 32.033 False
114.256, 129.576, 3.373, 32.066 False
114.145, 129.579, 3.344, 32.099 False
114.034, 129.582, 3.315, 32.132 False
113.924, 129.585, 3.287, 32.165 False
113.816, 129.588, 3.258, 32.198 False
113.708, 129.591, 3.229, 32.231 False
113.601, 129.594, 3.199, 32.264 False
113.495, 129.597, 3.170, 32.297 False
113.390, 129.600, 3.140, 32.330 False
113.286, 129.603, 3.110, 32.363 False
113.184, 129.605, 3.080, 32.396 False
113.082, 129.608, 3.051, 32.429 False
112.981, 129.611, 3.021, 32.462 False
112.881, 129.614, 2.991, 32.495 False
112.782, 129.617, 2.960, 32.528 False
112.684, 129.619, 2.930, 32.561 False
112.587, 129.622, 2.900, 32.594 False
112.491, 129.625, 2.871, 32.627 False
112.397, 129.628, 2.841, 32.660 False
112.303, 129.630, 2.811, 32.693 False
112.210, 129.633, 2.780, 32.726 False
112.118, 129.635, 2.750, 32.759 False
112.027, 129.638, 2.720, 32.792 False
111.937, 129.640, 2.689, 32.825 False
111.848, 129.643, 2.659, 32.858 False
111.761, 129.645, 2.628, 32.891 False
111.674, 129.648, 2.597, 32.924 False
111.588, 129.650, 2.567, 32.957 False
111.503, 129.652, 2.536, 32.990 False
111.419, 129.655, 2.506, 33.023 False
111.337, 129.657, 2.476, 33.056 False
111.255, 129.659, 2.446, 33.089 False
111.174, 129.661, 2.415, 33.122 False
111.095, 129.663, 2.384, 33.155 False
111.016, 129.665, 2.353, 33.188 False
110.938, 129.667, 2.322, 33.221 False
110.862, 129.669, 2.292, 33.254 False
110.786, 129.671, 2.265, 33.287 False
110.711, 129.673, 2.241, 33.320 False
110.637, 129.675, 2.219, 33.353 False
110.563, 129.677, 2.199, 33.386 False
110.490, 129.679, 2.182, 33.419 False
110.418, 129.680, 2.167, 33.452 False
110.346, 129.682, 2.154, 33.485 False
110.274, 129.684, 2.142, 33.518 False
110.203, 129.686, 2.132, 33.551 False
110.132, 129.687, 2.122, 33.584 False
110.062, 129.689, 2.113, 33.617 False
109.991, 129.690, 2.105, 33.650 False
109.921, 129.692, 2.097, 33.683 False
109.852, 129.693, 2.090, 33.716 False
109.782, 129.695, 2.083, 33.749 False
109.713, 129.695, 2.076, 33.782 False
109.644, 129.696, 2.071, 33.815 False
109.575, 129.696, 2.065, 33.848 False
109.506, 129.698, 2.061, 33.881 False
109.437, 129.699, 2.056, 33.914 False
109.369, 129.700, 2.052, 33.947 False
109.300, 129.701, 2.048, 33.980 False
109.232, 129.702, 2.044, 34.013 False
109.164, 129.702, 2.040, 34.046 False
109.096, 129.703, 2.037, 34.079 False
109.028, 129.703, 2.033, 34.112 False
108.960, 129.704, 2.031, 34.145 False
108.893, 129.705, 2.028, 34.178 False
108.825, 129.705, 2.026, 34.211 False
108.758, 129.705, 2.023, 34.244 False
108.690, 129.706, 2.021, 34.277 False
108.623, 129.706, 2.019, 34.310 False
108.556, 129.707, 2.017, 34.343 False
108.488, 129.707, 2.014, 34.376 False
108.421, 129.707, 2.013, 34.409 False
108.354, 129.706, 2.011, 34.442 False
108.287, 129.707, 2.010, 34.475 False
108.220, 129.707, 2.009, 34.508 False
108.153, 129.707, 2.008, 34.541 False
108.086, 129.708, 2.007, 34.574 False
108.019, 129.708, 2.006, 34.607 False
107.953, 129.707, 2.004, 34.640 False
107.886, 129.707, 2.003, 34.673 False
107.819, 129.706, 2.002, 34.706 False
107.752, 129.706, 2.002, 34.739 False
107.686, 129.705, 2.001, 34.772 False
107.619, 129.705, 2.000, 34.805 False
107.552, 129.704, 1.999, 34.838 False
107.486, 129.704, 1.999, 34.871 False
107.419, 129.703, 1.999, 34.904 False
107.352, 129.703, 1.998, 34.937 False
107.286, 129.702, 1.997, 34.970 False
107.219, 129.700, 1.997, 35.003 False
107.153, 129.700, 1.997, 35.036 False
107.086, 129.698, 1.996, 35.069 False
107.020, 129.696, 1.996, 35.102 False
106.953, 129.695, 1.996, 35.135 False
106.887, 129.694, 1.995, 35.168 False
106.820, 129.693, 1.996, 35.201 False
106.754, 129.692, 1.996, 35.234 False
106.687, 129.691, 1.995, 35.267 False
106.621, 129.689, 1.994, 35.300 False
106.554, 129.688, 1.995, 35.333 False
106.488, 129.688, 1.994, 35.366 False
106.421, 129.687, 1.987, 35.399 False
106.356, 129.686, 1.972, 35.432 False
106.291, 129.683, 1.951, 35.465 False
106.226, 129.681, 1.931, 35.498 False
106.162, 129.678, 1.912, 35.531 False
106.099, 129.677, 1.894, 35.564 False
106.037, 129.676, 1.861, 35.597 False
105.976, 129.674, 1.824, 35.630 False
105.917, 129.672, 1.791, 35.663 False
105.858, 129.671, 1.766, 35.696 False
105.800, 129.670, 1.727, 35.729 False
105.744, 129.667, 1.680, 35.762 False
105.689, 129.666, 1.633, 35.795 False
105.636, 129.665, 1.587, 35.828 False
105.585, 129.664, 1.541, 35.861 False
105.535, 129.661, 1.495, 35.894 False
105.486, 129.660, 1.448, 35.927 False
105.439, 129.659, 1.400, 35.960 False
105.394, 129.657, 1.351, 35.993 False
105.350, 129.656, 1.335, 36.026 False
105.306, 129.655, 1.311, 36.059 False
105.263, 129.654, 1.281, 36.092 False
105.221, 129.653, 1.248, 36.125 False
105.180, 129.650, 1.211, 36.158 False
105.141, 129.649, 1.176, 36.191 False
105.102, 129.647, 1.138, 36.224 False
105.065, 129.645, 1.102, 36.257 False
105.030, 129.643, 1.064, 36.290 False
104.995, 129.642, 1.029, 36.323 False
104.962, 129.640, 0.992, 36.356 False
104.930, 129.639, 0.958, 36.389 False
104.899, 129.638, 0.925, 36.422 False
104.869, 129.637, 0.892, 36.455 False
104.840, 129.636, 0.860, 36.488 False
104.812, 129.635, 0.829, 36.521 False
104.785, 129.634, 0.799, 36.554 False
104.759, 129.633, 0.770, 36.587 False
104.734, 129.632, 0.742, 36.620 False
104.710, 129.631, 0.715, 36.653 False
104.686, 129.630, 0.689, 36.686 False
104.664, 129.629, 0.664, 36.719 False
104.643, 129.628, 0.638, 36.752 False
104.622, 129.627, 0.616, 36.785 False
104.602, 129.626, 0.593, 36.818 False
104.583, 129.625, 0.572, 36.851 False
104.564, 129.624, 0.549, 36.884 False
104.546, 129.623, 0.530, 36.917 False
104.529, 129.623, 0.510, 36.950 False
104.512, 129.622, 0.492, 36.983 False
104.496, 129.621, 0.474, 37.016 False
104.481, 129.621, 0.457, 37.049 False
104.466, 129.620, 0.440, 37.082 False
104.452, 129.619, 0.424, 37.115 False
104.438, 129.619, 0.408, 37.148 False
104.425, 129.618, 0.393, 37.181 False
104.412, 129.618, 0.379, 37.214 False
104.400, 129.617, 0.364, 37.247 False
104.388, 129.616, 0.351, 37.280 False
104.376, 129.615, 0.337, 37.313 False
104.365, 129.615, 0.325, 37.346 False
104.355, 129.614, 0.314, 37.379 False
104.345, 129.614, 0.302, 37.412 False
104.335, 129.614, 0.291, 37.445 False
104.325, 129.613, 0.281, 37.478 False
104.316, 129.613, 0.270, 37.511 False
104.307, 129.612, 0.261, 37.544 False
104.299, 129.612, 0.251, 37.577 False
104.291, 129.612, 0.242, 37.610 False
104.283, 129.611, 0.233, 37.643 False
104.275, 129.611, 0.224, 37.676 False
104.268, 129.610, 0.216, 37.709 False
104.261, 129.610, 0.208, 37.742 False
104.254, 129.610, 0.201, 37.775 False
104.247, 129.610, 0.193, 37.808 False
104.241, 129.609, 0.186, 37.841 False
104.235, 129.609, 0.180, 37.874 False
104.229, 129.608, 0.172, 37.907 False
104.224, 129.608, 0.165, 37.940 False
104.218, 129.607, 0.160, 37.973 False
104.213, 129.607, 0.154, 38.006 False
104.208, 129.607, 0.148, 38.039 False
104.203, 129.607, 0.143, 38.072 False
104.199, 129.606, 0.138, 38.105 False
104.194, 129.606, 0.133, 38.138 False
104.190, 129.606, 0.128, 38.171 False
104.186, 129.606, 0.123, 38.204 False
104.182, 129.606, 0.119, 38.237 False
104.178, 129.605, 0.115, 38.270 False
104.174, 129.605, 0.110, 38.303 False
104.170, 129.605, 0.106, 38.336 False
104.167, 129.605, 0.102, 38.369 False
104.164, 129.605, 0.099, 38.402 False
104.160, 129.604, 0.095, 38.435 False
104.157, 129.604, 0.091, 38.468 False
104.154, 129.604, 0.088, 38.501 False
104.152, 129.604, 0.085, 38.534 False
104.149, 129.604, 0.082, 38.567 False
104.146, 129.604, 0.079, 38.600 False
104.144, 129.603, 0.076, 38.633 False
104.141, 129.603, 0.073, 38.666 False
104.139, 129.603, 0.070, 38.699 False
104.136, 129.603, 0.068, 38.732 False
104.134, 129.603, 0.065, 38.765 False
104.134, 129.603, 0.003, 38.798 False
104.134, 129.603, 0.004, 38.831 False
104.133, 129.603, 0.005, 38.864 False
104.132, 129.603, 0.005, 38.897 False
104.131, 129.603, 0.005, 38.930 False
104.130, 129.603, 0.005, 38.963 False
104.130, 129.603, 0.027, 38.996 False
104.128, 129.603, 0.037, 39.029 False
104.127, 129.602, 0.043, 39.062 False
104.125, 129.602, 0.048, 39.095 False
104.123, 129.602, 0.050, 39.128 False
104.122, 129.602, 0.052, 39.161 False
104.120, 129.602, 0.053, 39.194 False
104.118, 129.602, 0.053, 39.227 False
104.116, 129.602, 0.053, 39.260 False
104.115, 129.602, 0.052, 39.293 False
104.113, 129.602, 0.051, 39.326 False
104.111, 129.602, 0.050, 39.359 False
104.110, 129.602, 0.049, 39.392 False
104.108, 129.602, 0.048, 39.425 False
104.106, 129.602, 0.046, 39.458 False
104.105, 129.601, 0.045, 39.491 False
104.103, 129.601, 0.043, 39.524 False
104.102, 129.601, 0.042, 39.557 False
104.102, 129.601, 0.019, 39.590 False
104.101, 129.601, 0.017, 39.623 False
104.101, 129.601, 0.016, 39.656 False
104.101, 129.601, 0.015, 39.689 False
104.100, 129.601, 0.015, 39.722 False
104.100, 129.601, 0.016, 39.755 False
104.100, 129.601, 0.017, 39.788 False
104.100, 129.601, 0.019, 39.821 False
104.099, 129.601, 0.022, 39.854 False
104.099, 129.602, 0.025, 39.887 False
104.098, 129.602, 0.039, 39.920 False
104.097, 129.603, 0.020, 39.953 False
104.096, 129.603, 0.021, 39.986 False
104.094, 129.605, 0.041, 40.019 False
104.093, 129.606, 0.043, 40.052 False
104.092, 129.607, 0.044, 40.085 False
104.090, 129.608, 0.045, 40.118 False
104.088, 129.609, 0.063, 40.151 False
104.084, 129.611, 0.128, 40.184 False
104.078, 129.616, 0.189, 40.217 False
104.071, 129.620, 0.231, 40.250 False
104.061, 129.624, 0.294, 40.283 False
104.049, 129.627, 0.366, 40.316 False
104.035, 129.630, 0.408, 40.349 False
104.022, 129.632, 0.404, 40.382 False
104.007, 129.633, 0.422, 40.415 False
103.992, 129.636, 0.481, 40.448 False
103.974, 129.637, 0.532, 40.481 False
103.956, 129.639, 0.568, 40.514 False
103.935, 129.641, 0.617, 40.547 False
103.914, 129.642, 0.649, 40.580 False
103.892, 129.643, 0.645, 40.613 False
103.869, 129.644, 0.677, 40.646 False
103.845, 129.645, 0.736, 40.679 False
103.819, 129.647, 0.767, 40.712 False
103.790, 129.648, 0.880, 40.745 False
103.760, 129.649, 0.900, 40.778 False
103.730, 129.650, 0.906, 40.811 False
103.699, 129.652, 0.919, 40.844 False
103.668, 129.652, 0.946, 40.877 False
103.636, 129.653, 0.981, 40.910 False
103.602, 129.653, 1.028, 40.943 False
103.566, 129.654, 1.078, 40.976 False
103.529, 129.654, 1.132, 41.009 False
103.490, 129.654, 1.182, 41.042 False
103.449, 129.654, 1.232, 41.075 False
103.407, 129.655, 1.279, 41.108 False
103.363, 129.655, 1.325, 41.141 False
103.317, 129.655, 1.370, 41.174 False
103.271, 129.655, 1.415, 41.207 False
103.222, 129.655, 1.459, 41.240 False
103.173, 129.654, 1.503, 41.273 False
103.121, 129.653, 1.547, 41.306 False
103.069, 129.653, 1.593, 41.339 False
103.014, 129.653, 1.636, 41.372 False
102.959, 129.653, 1.679, 41.405 False
102.902, 129.653, 1.719, 41.438 False
102.843, 129.652, 1.760, 41.471 False
102.784, 129.652, 1.802, 41.504 False
102.723, 129.652, 1.843, 41.537 False
102.660, 129.652, 1.884, 41.570 False
102.596, 129.652, 1.925, 41.603 False
102.531, 129.651, 1.964, 41.636 False
102.465, 129.650, 2.003, 41.669 False
102.397, 129.649, 2.044, 41.702 False
102.328, 129.648, 2.079, 41.735 False
102.258, 129.644, 2.102, 41.768 False
102.188, 129.638, 2.123, 41.801 False
102.117, 129.630, 2.144, 41.834 False
102.045, 129.624, 2.174, 41.867 False
101.973, 129.616, 2.191, 41.900 False
101.899, 129.608, 2.216, 41.933 False
101.826, 129.599, 2.229, 41.966 False
101.751, 129.590, 2.252, 41.999 False
101.676, 129.580, 2.262, 42.032 False
101.601, 129.571, 2.282, 42.065 False
101.525, 129.560, 2.291, 42.098 False
101.449, 129.549, 2.309, 42.131 False
101.373, 129.537, 2.316, 42.164 False
101.296, 129.525, 2.332, 42.197 False
101.219, 129.512, 2.338, 42.230 False
101.142, 129.500, 2.354, 42.263 False
101.064, 129.486, 2.357, 42.296 False
100.986, 129.472, 2.371, 42.329 False
100.908, 129.457, 2.374, 42.362 False
100.830, 129.443, 2.387, 42.395 False
100.752, 129.427, 2.389, 42.428 False
100.674, 129.410, 2.399, 42.461 False
100.595, 129.393, 2.401, 42.494 False
100.517, 129.376, 2.411, 42.527 False
100.437, 129.361, 2.427, 42.560 False
100.357, 129.349, 2.434, 42.593 False
100.277, 129.336, 2.435, 42.626 False
100.197, 129.322, 2.439, 42.659 False
100.117, 129.307, 2.441, 42.692 False
100.036, 129.293, 2.446, 42.725 False
99.957, 129.276, 2.442, 42.758 False
99.878, 129.256, 2.431, 42.791 False
99.800, 129.234, 2.427, 42.824 False
99.721, 129.213, 2.444, 42.857 False
99.642, 129.189, 2.441, 42.890 False
99.563, 129.166, 2.454, 42.923 False
99.485, 129.141, 2.444, 42.956 False
99.407, 129.115, 2.450, 42.989 False
99.330, 129.087, 2.444, 43.022 False
99.252, 129.059, 2.460, 43.055 False
99.175, 129.030, 2.453, 43.088 False
99.098, 129.001, 2.466, 43.121 False
99.021, 128.970, 2.458, 43.154 False
98.944, 128.939, 2.471, 43.187 False
98.868, 128.907, 2.462, 43.220 False
98.791, 128.875, 2.475, 43.253 False
98.716, 128.841, 2.466, 43.286 False
98.639, 128.807, 2.479, 43.319 False
98.564, 128.772, 2.469, 43.352 False
98.489, 128.737, 2.482, 43.385 False
98.414, 128.700, 2.473, 43.418 False
98.339, 128.663, 2.485, 43.451 False
98.265, 128.625, 2.476, 43.484 False
98.191, 128.587, 2.482, 43.517 False
98.118, 128.546, 2.476, 43.550 False
98.045, 128.506, 2.486, 43.583 False
97.972, 128.465, 2.480, 43.616 False
97.900, 128.423, 2.489, 43.649 False
97.827, 128.381, 2.493, 43.682 False
97.754, 128.339, 2.501, 43.715 False
97.683, 128.296, 2.490, 43.748 False
97.611, 128.253, 2.499, 43.781 False
97.540, 128.208, 2.489, 43.814 False
97.469, 128.164, 2.499, 43.847 False
97.399, 128.118, 2.490, 43.880 False
97.328, 128.073, 2.500, 43.913 False
